user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0207,page_view,2023-06-04 23:31,P016,,A,88.42,,,61.91,23,B,18.34,,,,766,C,10.89,17,C,,,,95.51,,,48.32,916,A,74.7,323,C,30.68,99,C,83.65,,C,,,C,68.72,,,28.32,556,C,8.31,600
U0141,page_view,2023-06-03 07:39,P029,,A,,,,44.98,,,23.08,613,,51.5,,C,37.94,95,A,,805,B,,871,C,62.23,847,,96.22,679,A,43.35,,B,,373,A,72.46,30,C,44.41,712,B,69.69,752,C,3.49,325
U0153,page_view,2023-06-04 16:48,P005,868.8,,28.01,285,C,68.02,590,C,78.85,,,,,,63.11,872,A,58.72,224,,61.82,255,B,30.25,971,,,,,,417,,20.36,338,,,395,A,5.65,54,,52.45,,,,997
U0388,checkout,2023-06-03 08:36,P017,,,36.59,,,95.41,,A,98.58,756,,,,C,0.0,494,A,,77,C,68.41,688,,13.66,631,B,73.37,919,B,45.49,566,C,81.89,951,A,64.06,,B,,717,A,84.53,505,,90.1,338
U0064,checkout,2023-06-03 05:35,P021,200.64,B,31.42,973,C,,396,C,90.45,,A,77.97,,,96.2,441,C,,568,B,,590,A,,678,,,134,A,33.67,,A,,15,B,47.01,,C,56.81,517,A,,,C,,
U0363,add_to_cart,2023-06-02 12:35,P029,1935.07,B,79.71,,B,30.05,,C,,881,C,92.76,61,A,,587,B,48.89,954,A,29.23,690,,84.84,,,24.62,65,A,49.34,,,83.22,,B,,239,B,84.29,,C,66.38,262,C,39.36,
U0072,add_to_cart,2023-06-05 08:55,P014,,B,42.01,430,C,89.65,408,B,,231,,,313,C,5.27,748,A,87.35,,A,,,,48.34,975,B,70.83,488,,81.09,962,C,,,,78.29,,C,,169,C,42.12,,,21.77,
U0336,add_to_cart,2023-06-03 22:19,P023,,B,58.1,559,C,,511,C,,698,B,,549,B,69.91,,C,94.78,513,B,1.06,740,B,,,,56.65,915,B,29.61,,C,31.62,,,95.35,,C,9.82,,,,846,C,33.62,
U0173,add_to_cart,2023-06-03 21:59,P013,,B,46.99,807,B,91.06,705,A,2.82,998,C,84.02,130,B,31.52,793,,,,A,16.13,236,A,12.55,532,B,40.51,499,A,,891,C,58.28,10,,97.87,171,C,62.36,,,45.8,,B,,747
U0092,search,2023-06-04 07:53,P012,1410.02,,,182,,0.96,53,C,,237,B,73.32,,C,,,A,18.47,391,B,,,C,30.21,50,A,14.3,,B,24.09,,,86.89,,A,,550,C,92.14,872,,6.67,285,C,,481
U0020,wishlist_add,2023-06-03 21:28,P013,2702.66,,71.15,263,A,,283,,,,A,37.97,,A,,365,B,25.04,994,B,,427,C,,,A,52.69,332,A,44.78,813,A,,196,B,31.75,,,37.32,804,C,46.47,477,A,92.9,785
U0387,add_to_cart,2023-06-06 19:38,P016,2891.19,A,63.84,,B,2.43,817,A,94.18,125,B,25.94,,,,725,C,60.62,267,B,58.54,,A,35.81,,,,,,,765,C,,144,C,75.24,240,C,20.19,208,C,13.19,,B,32.83,
U0326,add_to_cart,2023-06-06 17:08,P008,1639.71,B,29.52,537,C,80.36,571,A,53.65,,A,89.26,223,A,0.77,935,,62.58,104,C,90.18,788,A,33.09,,B,,711,,7.97,745,B,,266,B,4.96,728,A,2.58,935,C,75.17,,C,15.98,79
U0274,login,2023-06-03 20:43,P007,1203.88,C,,,B,,,C,40.6,564,B,16.77,,,64.24,,,,225,,,252,C,77.69,690,C,2.45,,A,53.05,,B,96.14,584,B,81.72,,C,20.17,,,38.99,,,,872
U0192,logout,2023-06-05 06:13,P021,2706.11,B,51.84,114,C,84.06,583,B,,,,42.56,,A,93.55,927,A,,60,B,35.59,525,B,,,B,,120,A,45.73,654,A,59.83,,C,52.5,987,B,,,B,,,C,49.98,
U0003,add_to_cart,2023-06-06 07:07,P012,,C,,792,C,22.95,442,B,26.38,405,C,,731,B,,37,,32.27,,A,,,C,,449,C,13.08,,,35.51,,C,,740,C,84.65,,A,95.45,,,15.47,,C,84.26,
U0225,logout,2023-06-03 07:27,P021,2084.73,,,,C,59.91,218,B,,901,C,35.73,897,B,,548,C,,,A,,976,C,,692,B,66.37,881,C,29.01,,,53.48,563,B,4.76,,A,15.31,311,B,36.58,358,C,70.19,916
U0025,search,2023-06-01 11:47,P024,1693.49,C,,718,B,75.3,996,A,8.69,227,A,71.88,959,C,96.62,299,B,,456,B,66.02,375,,88.78,,B,92.04,453,A,52.94,467,,,,C,43.26,,B,,651,A,65.19,933,A,53.95,367
U0385,profile_update,2023-06-05 19:19,P009,2856.32,,24.68,878,C,64.02,968,B,,332,,43.91,,B,,,A,22.45,190,,32.74,478,A,11.95,,,62.02,142,C,,959,,,177,,92.49,300,B,89.48,595,C,64.35,549,A,97.09,128
U0178,checkout,2023-06-03 19:41,P004,,A,13.25,607,A,61.44,250,B,,171,,16.09,,C,16.55,593,B,39.14,,C,,659,B,63.69,296,B,,160,A,,487,C,79.8,672,B,,756,,72.46,,B,,,,53.19,
U0283,page_view,2023-06-05 21:21,P025,,A,10.51,,B,,905,A,56.53,731,A,33.01,936,,32.21,,,9.29,295,B,,,B,38.7,807,B,,491,B,91.99,192,,43.47,,B,44.82,,,0.38,230,A,93.88,810,A,11.04,732
U0214,checkout,2023-06-02 12:34,P013,715.52,C,,,A,86.69,57,A,74.03,312,A,37.77,7,A,20.34,172,C,,776,,,653,A,1.26,126,A,,992,A,88.74,321,C,,,C,,612,B,,232,C,80.56,59,A,,794
U0119,login,2023-06-04 22:24,P021,,A,23.46,,A,10.11,604,A,,82,B,,829,C,64.61,424,B,6.64,349,,,,A,42.53,,C,81.87,441,A,95.86,50,A,90.26,579,B,96.67,784,B,58.38,529,,16.83,,A,96.99,125
U0049,search,2023-06-04 17:59,P021,2538.58,B,35.2,585,B,,15,B,23.74,,A,66.02,430,C,16.12,225,,19.35,,,,921,A,84.1,815,,10.54,987,B,64.74,,A,,,,15.4,307,A,79.68,831,C,,595,B,,291
U0194,profile_update,2023-06-02 15:42,P023,,,,381,,,686,B,,939,B,,883,,,226,B,21.2,679,,,419,,90.29,246,C,96.02,785,C,28.33,940,B,38.94,,A,15.41,262,,,,,,690,,89.92,208
U0286,page_view,2023-06-06 10:16,P015,,,,765,C,,,,26.76,856,A,42.75,506,,,418,C,1.76,360,B,43.28,523,,6.39,347,,25.39,,,83.03,509,,79.66,923,A,10.27,,,66.18,,C,27.04,458,B,,205
U0061,logout,2023-06-02 00:02,P021,,B,,4,C,32.07,,B,69.84,671,B,34.19,520,,78.34,712,C,34.12,387,A,2.02,717,C,,651,C,8.53,11,C,83.66,496,,44.24,248,B,19.59,362,B,,1,C,30.79,118,B,60.7,124
U0062,add_to_cart,2023-06-04 18:10,P017,,B,66.22,,B,30.53,462,,,225,A,34.82,99,,,839,,75.9,794,,96.57,909,A,47.62,409,,,688,,82.96,145,C,31.39,943,B,,466,C,,397,,74.12,752,B,55.85,515
U0347,wishlist_add,2023-06-01 16:07,P016,,C,71.83,799,,21.35,480,C,54.88,326,B,78.74,,C,32.87,617,A,80.68,,,57.33,582,B,,,,57.98,953,,77.38,342,,51.44,,B,94.67,64,B,36.95,30,B,,,,78.44,
U0230,login,2023-06-05 19:02,P005,,B,,265,A,,138,A,,920,B,57.2,926,,46.95,667,B,42.28,416,,16.21,616,,75.43,208,B,68.12,827,B,38.37,367,A,91.05,97,C,36.85,352,B,47.91,385,,30.78,581,C,,
U0212,profile_update,2023-06-04 12:45,P001,,,,803,C,79.99,,,,,C,,470,B,18.93,,A,,,C,,390,A,65.7,,C,39.89,860,,19.89,794,,7.0,,B,49.43,,,30.9,743,B,,77,C,44.41,998
U0129,add_to_cart,2023-06-02 14:57,P002,,C,70.39,,,8.64,,,10.13,122,,93.46,200,,36.6,,C,96.08,,C,20.19,745,B,,790,C,11.76,391,C,,,C,47.03,951,B,,123,A,27.9,833,C,65.03,667,B,,73
U0308,search,2023-06-01 18:23,P005,221.26,C,19.83,258,A,,225,C,31.84,762,B,,,,17.78,719,A,3.07,111,B,90.97,,A,,507,B,7.88,,B,,642,B,,66,C,,817,B,16.49,615,A,56.42,433,C,,591
U0237,search,2023-06-06 11:19,P020,,B,65.22,630,C,44.73,,B,76.45,175,A,20.31,,A,,,C,,820,,95.64,902,,,782,A,21.6,421,,4.56,614,C,43.09,,,,487,B,18.48,,,,,B,,179
U0016,wishlist_add,2023-06-01 11:35,P011,696.44,B,82.89,952,C,,208,A,4.36,617,B,54.84,843,C,60.35,580,A,96.17,866,B,,736,B,71.81,0,A,,,B,31.24,762,A,,557,,89.58,,C,,542,C,,554,B,36.74,878
U0281,wishlist_add,2023-06-05 06:20,P001,606.69,A,49.82,836,C,,,,,786,C,,249,A,,440,B,61.53,866,,83.23,942,C,,745,A,26.72,384,,89.15,672,B,26.42,877,,69.25,,A,,25,A,21.2,712,C,,
U0098,profile_update,2023-06-05 13:44,P020,,,,935,,,,A,10.68,163,B,41.82,78,A,24.23,616,A,96.12,224,A,36.42,749,A,,314,A,41.1,133,C,83.78,351,A,78.8,944,A,46.39,20,,4.08,,B,36.52,850,A,46.45,714
U0274,logout,2023-06-01 16:39,P016,,C,88.87,,A,87.78,720,A,55.98,,C,7.53,144,C,,,,51.17,,,6.13,,A,64.16,,A,8.85,,A,,95,C,35.92,55,,,,,93.45,411,A,96.16,343,C,,423
U0026,profile_update,2023-06-03 00:45,P001,,,43.24,349,B,15.48,163,,,884,C,4.25,,,,618,C,56.55,192,B,15.38,,B,71.49,,B,,,C,62.84,,A,,,C,61.96,,A,61.3,985,B,85.22,,A,23.66,
U0346,add_to_cart,2023-06-02 03:56,P016,,,81.41,27,B,55.47,992,C,52.27,323,B,32.99,780,A,30.71,,,95.01,591,,,195,A,45.02,586,B,,1,C,62.53,,B,58.04,607,B,55.71,337,B,52.9,988,A,89.74,581,B,4.91,
U0087,login,2023-06-04 02:35,P001,1377.8,B,13.43,,C,,2,C,56.73,751,C,,,A,56.19,,B,,841,C,17.05,274,C,62.93,330,,,403,,,,,,916,,2.34,934,,3.99,231,,69.92,621,C,37.34,215
U0148,add_to_cart,2023-06-02 18:17,P011,1953.64,C,75.04,,A,38.82,518,,57.72,659,,42.5,63,,90.9,928,,,470,B,38.69,700,B,,,,,605,,,734,A,56.96,268,C,37.31,,C,,52,C,98.01,628,,50.38,
U0046,checkout,2023-06-02 19:05,P026,,B,45.75,908,A,92.93,163,A,39.82,876,A,87.13,10,,8.0,28,C,34.19,,A,,,B,10.23,,B,,,,79.63,,C,92.97,648,C,39.74,,A,93.01,,B,36.52,,A,,
U0013,page_view,2023-06-04 23:01,P026,,,,,C,23.84,120,,73.39,671,B,46.82,852,A,,362,B,87.02,801,A,75.04,298,A,,34,A,32.99,755,,42.93,414,C,46.38,559,C,14.18,757,C,56.92,433,B,5.97,976,,,623
U0326,add_to_cart,2023-06-02 06:50,P010,620.48,,60.52,974,C,,388,B,54.32,34,A,49.19,64,A,7.66,712,C,19.66,396,A,27.84,,B,,483,C,74.65,,C,,816,A,76.03,331,A,98.36,390,C,,405,B,53.89,,,98.52,199
U0392,wishlist_add,2023-06-02 18:51,P023,1577.26,C,17.33,599,B,89.49,,,12.22,889,C,34.8,,B,,522,,55.16,110,C,,341,C,42.21,67,A,6.11,757,C,,,B,53.08,,C,26.56,,,,,,,167,C,89.79,912
U0172,profile_update,2023-06-05 14:33,P027,,C,62.69,466,,,550,C,44.53,103,B,,,A,,762,,93.63,959,A,13.36,,,45.21,54,B,98.55,333,,73.58,15,B,56.11,336,,74.34,532,A,97.4,,C,,936,,54.31,123
U0095,login,2023-06-02 20:56,P019,284.82,C,90.05,,C,87.54,,C,1.68,,A,54.01,169,C,,143,B,13.92,327,,50.8,804,,13.57,145,B,41.15,333,A,98.22,,A,45.91,,A,34.51,,C,,,B,20.31,,B,39.76,
U0225,add_to_cart,2023-06-04 13:15,P022,,C,93.19,6,,,853,C,89.65,246,A,1.61,58,C,,162,C,6.85,214,,94.72,903,B,76.65,,,75.85,873,A,11.76,736,,72.03,849,,42.54,129,B,73.7,630,,52.98,270,C,14.87,
U0236,login,2023-06-06 02:11,P001,1683.35,C,69.0,,,38.18,256,B,88.25,,C,,816,A,,,C,45.01,867,B,,472,C,,,C,34.91,,B,48.01,477,C,2.72,,B,,,,49.51,482,,55.57,,B,15.18,62
U0269,add_to_cart,2023-06-04 06:16,P010,,C,6.75,86,,60.78,132,B,64.69,236,C,93.89,501,,52.67,293,,,160,,,,B,74.59,715,B,25.97,,,22.55,834,,88.81,,A,87.74,445,,,870,,,,C,49.71,528
U0300,wishlist_add,2023-06-01 12:19,P015,2724.6,A,85.92,,A,79.64,104,,43.35,176,B,62.86,,,50.93,342,B,,21,,,,C,79.17,642,A,13.13,181,A,,,C,61.07,780,A,,,A,67.08,152,C,18.91,811,,74.51,104
U0188,add_to_cart,2023-06-06 02:01,P016,,,,781,C,76.29,473,A,19.54,659,C,,453,A,62.9,,,38.45,950,C,,972,A,11.77,,C,89.1,728,,51.09,148,A,94.17,390,B,60.3,178,,55.11,935,C,57.78,849,B,73.15,
U0131,add_to_cart,2023-06-01 16:55,P024,,A,19.46,596,,40.39,358,B,,510,B,,891,,11.57,,,18.36,910,C,29.74,56,B,82.68,844,B,5.27,,,,716,C,46.2,970,B,57.17,,B,94.66,819,A,87.71,,A,31.94,606
U0274,login,2023-06-02 18:25,P018,1323.72,,89.17,968,C,,152,B,,936,C,6.28,271,,33.86,774,C,,,C,,,A,28.31,796,A,86.06,578,A,,525,,4.76,,B,,,C,42.59,545,B,87.53,,,,603
U0396,profile_update,2023-06-01 12:33,P027,1801.37,C,9.16,,C,,,,,918,,,,C,49.62,892,A,,334,,15.88,380,,41.2,187,C,,,C,97.08,182,,77.04,37,C,85.73,648,,52.37,549,B,45.27,804,B,97.06,954
U0199,page_view,2023-06-04 16:19,P026,2822.06,A,28.5,840,B,8.18,106,C,35.94,761,A,48.52,,B,99.08,795,B,10.02,781,,,773,C,,300,C,,626,,,737,,30.95,144,A,94.47,,,50.61,896,C,79.06,111,C,21.5,419
U0069,login,2023-06-06 14:22,P013,969.95,,5.86,709,,88.74,679,C,54.9,386,A,31.52,500,,,519,C,10.13,790,A,29.13,,A,79.16,415,B,73.72,111,C,94.11,140,B,36.28,,,71.26,654,A,37.85,44,A,2.36,984,A,80.53,613
U0315,checkout,2023-06-04 22:21,P028,,,,435,B,,607,,,241,C,100.0,953,A,53.76,,C,,267,A,49.17,731,B,68.02,,A,,,B,,,,59.63,343,,,537,C,,249,,,,C,94.61,
U0168,checkout,2023-06-02 06:12,P023,2266.0,C,,576,A,96.52,363,A,34.34,,A,,74,,66.57,,,6.38,712,C,17.03,528,,6.1,399,A,,580,A,,511,B,28.03,225,C,70.3,711,,27.5,391,B,67.8,18,A,94.32,405
U0385,page_view,2023-06-04 10:26,P001,385.12,C,25.13,404,C,9.96,631,A,58.88,235,B,7.7,980,B,73.38,4,,54.19,941,A,53.06,,C,97.61,205,C,67.18,,C,56.25,,,,42,C,16.32,872,B,84.14,,,,722,A,,
U0317,add_to_cart,2023-06-04 14:00,P012,,,38.25,726,C,,807,A,81.16,565,,91.73,216,C,75.75,,A,29.45,,B,,962,,9.46,364,C,22.47,259,B,,,B,,251,A,7.56,37,B,,269,B,2.43,,,64.82,289
U0159,logout,2023-06-05 02:00,P007,2783.7,,49.33,,,,,C,85.07,797,A,56.85,365,B,55.38,120,,,6,C,,58,B,45.01,167,C,,,C,35.34,301,,20.07,,B,,,,62.61,852,C,56.95,,C,56.01,498
U0221,page_view,2023-06-02 06:09,P018,949.57,B,,,A,37.57,898,A,88.92,406,C,,748,A,16.72,221,B,34.84,755,,95.27,802,B,,556,B,73.9,605,A,41.23,24,,,962,C,42.03,250,,,,A,44.58,872,C,24.35,29
U0262,logout,2023-06-04 00:22,P002,,B,93.56,108,C,28.12,,,,688,C,,,A,84.7,348,,,,A,,432,C,95.28,453,,27.53,,B,,547,A,36.32,489,B,,192,B,,543,B,,,A,29.16,85
U0034,logout,2023-06-01 16:33,P020,2419.18,,,,B,5.53,,B,94.97,,B,88.67,343,,59.45,606,C,,70,A,56.3,944,C,23.6,558,C,28.23,,B,24.2,334,B,49.55,,B,,388,C,71.23,465,C,,,A,,583
U0078,checkout,2023-06-03 05:34,P027,2394.98,A,46.56,644,,,790,B,12.66,481,,,,A,27.68,,B,90.76,639,,,121,A,,717,C,,142,B,80.56,327,,,79,C,41.25,,,5.57,214,C,62.42,891,A,,15
U0253,checkout,2023-06-03 05:56,P030,,C,13.58,851,,96.67,375,A,87.57,,B,0.9,,B,4.92,,A,71.15,944,B,,802,B,25.02,,B,6.29,553,A,6.38,341,A,50.26,345,C,,289,B,37.08,,A,49.35,,,19.62,
U0157,profile_update,2023-06-05 10:30,P006,,A,94.1,367,C,92.14,848,,,715,B,44.31,303,,51.81,518,B,78.93,,B,,405,A,29.87,,A,73.41,828,C,35.4,,A,51.75,6,C,66.12,977,B,78.02,,,48.69,,A,,
U0153,add_to_cart,2023-06-06 05:39,P029,1088.64,,,327,B,98.34,493,C,83.16,997,,85.78,27,A,80.21,733,B,60.3,716,C,,,B,78.61,,,49.41,710,B,56.58,297,B,8.76,,,72.88,,,23.44,204,,62.5,748,C,73.31,
U0007,login,2023-06-05 12:50,P003,,A,,,,54.89,747,,12.77,210,A,38.09,574,,40.11,627,C,,281,B,,,A,30.73,,A,,,,11.36,,B,71.61,156,B,75.76,27,,,,A,50.6,12,A,,357
U0122,checkout,2023-06-04 17:10,P007,2749.51,A,53.55,315,C,,933,A,,816,B,,261,A,,244,C,78.15,,B,21.75,667,C,,571,A,,738,A,78.09,,A,41.33,,A,15.4,,C,15.6,982,B,91.16,175,C,90.18,776
U0117,checkout,2023-06-01 13:46,P011,370.37,,20.96,,C,91.04,208,,,683,C,92.96,,B,54.93,,A,11.74,476,C,4.06,720,A,,785,B,29.82,,,56.79,952,A,,801,C,51.29,770,B,,,,,,B,88.34,73
U0222,search,2023-06-05 20:47,P018,,C,,,,94.9,373,C,10.68,575,C,,216,A,56.18,,B,,973,,,609,A,12.01,227,C,76.49,957,,87.79,975,A,3.66,47,C,61.83,891,A,,53,B,7.98,670,B,2.25,
U0337,logout,2023-06-01 13:28,P002,833.02,,,,B,66.62,419,,82.62,622,,2.79,491,A,,108,C,,409,C,,520,B,92.79,942,,,,C,83.65,,B,,462,A,13.09,554,,60.36,,B,87.84,448,,8.98,785
U0108,checkout,2023-06-04 03:16,P006,2876.98,A,34.34,710,A,54.22,,B,,214,C,99.72,727,B,88.66,201,B,,,C,,775,B,40.33,,C,,802,B,87.19,,C,,645,A,60.8,978,B,4.91,,B,2.13,,,,267
U0079,login,2023-06-02 19:58,P027,,A,97.05,,B,,,B,13.64,119,,41.69,172,C,82.74,351,A,0.13,461,C,71.64,717,A,64.9,404,C,,,B,34.82,931,B,,526,,34.7,165,B,43.14,236,A,2.97,612,,35.65,
U0106,search,2023-06-02 08:46,P003,545.85,B,49.72,,A,77.6,370,B,,831,B,22.27,126,B,83.4,,C,15.41,,C,80.6,,,79.13,78,A,83.92,247,B,77.92,,B,11.04,61,C,,,B,43.03,465,A,32.36,,,76.94,259
U0113,page_view,2023-06-03 00:21,P005,,,77.55,,A,83.6,929,B,,181,A,29.48,569,A,,898,C,,993,A,99.39,145,B,64.24,,,90.76,,A,73.56,279,B,3.58,361,A,,,C,,745,C,,530,B,,
U0166,add_to_cart,2023-06-06 01:04,P017,2986.18,B,,734,A,,912,,20.75,589,,32.76,79,A,99.82,549,,34.8,8,A,,435,A,43.76,567,,14.1,28,C,32.1,528,A,,648,B,22.8,572,,,,C,40.29,421,B,71.64,667
U0321,page_view,2023-06-01 21:55,P004,,A,48.67,125,,7.96,30,,,,B,94.74,754,A,96.59,50,A,,557,B,28.51,980,B,,505,B,27.22,689,B,83.29,173,B,,,B,6.76,,C,94.26,,A,,,C,84.24,703
U0101,wishlist_add,2023-06-04 14:48,P024,,A,,,,,197,B,,,A,43.74,140,C,61.4,669,,,,C,29.9,,A,70.89,919,B,84.92,464,B,95.39,557,A,36.92,675,B,28.58,993,,,961,,41.0,994,A,50.45,580
U0173,profile_update,2023-06-04 07:02,P029,1880.75,B,,,B,,,,,677,C,33.25,759,B,21.22,,A,,71,C,,156,A,85.23,919,,4.18,871,A,50.04,,B,77.13,285,B,36.97,814,A,34.44,940,B,54.07,991,B,50.66,749
U0271,login,2023-06-01 15:38,P003,397.23,B,39.41,,A,14.77,140,,63.86,417,C,75.99,16,B,21.52,,A,38.95,951,B,73.23,,B,50.16,,B,19.31,,B,59.13,,,,870,A,60.76,452,,2.41,325,A,,703,A,,722
U0066,profile_update,2023-06-04 20:59,P004,1742.9,C,11.5,606,,85.86,,B,62.5,210,,,880,,,267,B,85.14,488,C,89.7,90,,21.03,771,B,5.42,,A,,,A,,799,C,,529,B,65.4,,,0.83,,B,2.8,367
U0353,checkout,2023-06-03 04:20,P012,326.69,,,,A,99.47,244,C,,,C,25.7,564,A,32.31,559,C,,665,B,62.97,278,,,14,C,0.54,311,C,62.58,962,B,53.91,734,B,45.49,,C,62.83,,B,83.37,544,,56.39,839
U0385,logout,2023-06-03 15:07,P012,985.98,B,79.78,,A,,,,31.66,752,C,67.16,737,B,14.76,,,,,B,33.42,,B,,,A,36.93,500,C,10.27,,B,,,,96.82,,B,49.04,187,A,,413,C,39.32,
U0161,login,2023-06-02 22:18,P028,,,18.47,,A,76.3,533,A,34.64,703,B,,697,A,36.4,19,B,,518,C,45.6,774,B,80.81,428,B,14.32,394,C,27.11,,B,20.37,,C,,,,,709,A,33.17,962,C,,
U0077,add_to_cart,2023-06-05 11:26,P007,,C,9.64,,A,,,B,4.84,277,,41.52,209,B,24.08,504,B,,301,A,2.32,6,B,54.21,404,A,0.11,,B,29.62,212,B,,,B,91.46,986,,,,,95.09,,,,328
U0079,login,2023-06-02 02:17,P029,,B,91.0,601,C,82.31,,A,59.19,764,B,83.33,486,A,59.53,394,,24.36,,C,66.65,609,A,,,B,,,A,56.2,,A,,368,A,36.25,,A,93.16,,,33.27,,A,86.0,
U0291,wishlist_add,2023-06-02 18:43,P008,2903.22,B,20.48,,A,,586,,46.02,441,C,30.44,941,A,45.38,258,C,10.54,680,,72.11,3,A,35.24,,A,24.57,,,58.49,,A,66.58,974,,3.19,124,C,97.33,673,A,9.23,,A,2.16,
U0094,profile_update,2023-06-05 04:46,P022,1202.38,C,,826,C,,741,B,27.6,647,C,,640,C,69.96,545,C,31.05,985,A,3.97,834,B,86.11,,B,39.75,,,,773,A,63.56,686,A,,196,C,25.67,13,,59.01,206,A,,
U0152,checkout,2023-06-06 09:38,P016,,C,15.55,627,C,,407,B,,184,C,,609,B,99.6,424,,35.85,56,B,57.74,280,B,22.13,399,C,63.74,837,B,,341,A,,,,15.52,,B,,453,B,41.27,,C,,
U0178,profile_update,2023-06-02 05:27,P017,,A,2.86,591,B,,701,,,,B,,,,,77,,,300,B,12.88,356,A,25.66,110,C,,169,C,83.36,472,A,90.61,,A,40.8,885,C,43.86,772,B,58.42,671,A,,987
U0391,page_view,2023-06-03 04:00,P026,2884.82,C,72.96,136,,76.85,218,C,,,C,,669,A,,,C,35.62,,,77.25,325,B,,885,A,,,C,88.33,,B,,895,A,83.31,524,B,62.93,800,C,,452,C,88.35,
U0033,page_view,2023-06-05 15:45,P026,,,56.46,132,C,,,,,452,,61.56,,C,34.52,610,B,89.67,649,A,,940,,84.4,216,C,24.47,720,C,99.15,,A,,,,,553,B,67.43,423,A,82.4,854,B,96.66,
U0254,checkout,2023-06-06 03:51,P011,2356.84,C,48.71,,B,74.35,57,C,60.61,,C,38.75,,A,36.42,852,,82.78,173,C,,,B,,350,A,90.73,126,,27.47,45,B,,,C,59.14,818,A,24.74,685,A,,,C,33.2,164
U0326,checkout,2023-06-01 12:14,P027,2924.43,A,81.7,677,C,33.11,514,A,62.15,265,B,19.35,,,,820,C,47.36,330,C,87.01,284,,84.92,,,82.65,844,,,820,A,,,B,27.69,,A,61.73,,,64.5,546,B,86.69,
U0172,logout,2023-06-03 09:08,P028,,A,41.99,719,,85.89,800,C,25.77,579,A,79.15,836,B,,,B,24.49,113,B,86.55,,B,94.97,396,,54.32,888,B,80.73,,C,,249,A,0.31,321,C,80.91,845,B,,,B,,607
U0097,checkout,2023-06-05 15:57,P005,2035.15,B,,213,A,3.33,801,A,41.37,,A,74.37,644,,44.77,66,B,87.32,,A,73.95,53,A,89.51,448,B,41.46,174,B,,471,,97.22,,B,,905,,52.52,,B,24.56,363,B,1.5,561
U0222,logout,2023-06-05 10:11,P005,,B,86.86,,B,30.1,877,A,,61,A,94.12,362,C,,,,74.9,232,,6.92,988,A,,896,C,,460,C,87.01,964,A,10.81,942,C,,354,C,29.18,,C,,228,B,50.61,
U0022,page_view,2023-06-05 23:36,P025,,,52.45,273,A,12.91,86,B,,,,59.83,202,B,89.08,565,A,55.01,203,B,85.18,701,C,,755,A,,729,B,,967,B,,269,C,73.43,668,B,61.67,,,70.5,828,,5.05,808
U0167,add_to_cart,2023-06-01 21:20,P009,,C,67.14,631,C,57.21,476,,38.45,684,A,85.48,298,,51.67,104,B,,,A,,,,,982,B,23.77,997,,90.26,911,A,63.71,,A,12.93,422,,20.84,619,B,83.32,586,B,,828
U0084,page_view,2023-06-01 22:53,P026,1328.55,A,20.51,,,,612,A,9.4,280,C,47.34,,C,,,B,95.16,,,53.7,41,C,,622,A,,,,89.66,999,C,,682,,24.43,681,B,31.34,756,B,35.06,137,B,,364
U0043,search,2023-06-04 08:22,P017,,,,,C,89.05,641,A,,237,A,99.63,,C,20.07,58,A,12.06,,A,,,B,,,A,79.01,107,B,83.06,346,A,17.25,,A,29.07,,C,20.35,,B,,943,B,,
U0021,wishlist_add,2023-06-04 03:20,P028,,B,63.44,398,C,59.93,838,C,61.05,162,A,19.18,687,C,99.31,,C,95.27,,B,,279,B,,502,C,68.53,821,C,,380,C,6.88,942,C,72.67,,C,,327,A,45.85,,,12.14,
U0182,login,2023-06-06 14:29,P019,1285.57,A,19.82,448,B,17.88,425,C,20.54,601,A,57.93,945,C,48.68,,C,,765,,74.76,,A,87.89,635,A,25.55,,B,,518,B,,186,A,,536,,50.42,342,B,99.25,186,,75.1,
U0294,search,2023-06-02 18:34,P025,2045.87,C,92.3,935,,,,A,,,A,47.8,745,,15.85,177,A,,962,,73.05,744,A,51.07,430,A,56.92,,,86.39,494,,65.05,,C,46.97,705,C,,478,,61.52,509,,50.97,
U0361,logout,2023-06-05 09:53,P030,2123.55,B,25.33,244,B,77.31,347,A,62.33,324,,91.25,887,B,95.58,100,B,,363,A,,915,A,32.85,335,,15.38,326,C,95.73,356,C,97.64,906,B,79.03,295,B,,,A,,854,A,77.56,
U0288,login,2023-06-04 11:31,P015,1826.97,B,61.45,537,B,,894,B,25.37,,C,77.33,112,B,,976,C,66.97,,B,,246,,7.2,697,C,,67,C,29.72,190,B,,60,B,51.65,,A,15.45,337,A,32.63,24,A,,400
U0024,wishlist_add,2023-06-05 03:15,P013,1574.13,,73.98,377,B,98.64,577,B,73.97,,,,288,A,99.62,123,C,85.15,,A,,,,82.82,671,A,,821,C,89.85,167,A,81.16,,,65.5,839,A,3.37,41,B,,27,B,,104
